name,stationID,date,weekday,hours,longitude,latitude,real_flow,pop_density,land_use_mix,num_accommodation,num_sports_leisure,num_public_facilities,num_companies,num_healthcare,num_business_residential,num_gov_org,num_auto_sales,num_life_services,num_cultural_education,num_shopping,num_finance,num_scenic_spots,num_catering,num_parking,num_bus_stops,road_density_km,intersection_density_km,connectivity,distance_to_nearest_CBD
西南楼,84,20230330,3,15,117.2098253,39.0945903,513.0,35618,0.1532128900694728,26.0,88.0,88.0,185.0,104.0,89.0,192.0,26.0,569.0,114.0,697.0,86.0,6.0,586.0,249.0,14.0,19.55185726229928,45.8306321210187,4.239130434782608,0.5593706456325833
天拖,33,20230325,5,22,117.1431024,39.1079068,191.0,45868,0.05803495779407,67.0,68.0,11.0,248.0,99.0,75.0,87.0,1.0,408.0,110.0,431.0,42.0,1.0,401.0,183.0,14.0,15.626241689458782,41.3472007178916,4.843373493975903,4.417500993380297
淮河道,72,20240329,4,11,117.1857889,39.2179069,149.0,4390,0.1227334115081348,9.0,17.0,5.0,28.0,19.0,20.0,39.0,1.0,75.0,24.0,82.0,6.0,2.0,101.0,29.0,13.0,23.67957407409769,45.33247307624576,5.87912087912088,9.19616429748056
幸福公园,76,20240326,1,13,117.2380957,39.1530978,363.0,26928,0.0311636388457598,22.0,32.0,11.0,49.0,97.0,60.0,82.0,0.0,280.0,44.0,495.0,15.0,3.0,388.0,121.0,11.0,18.192663593032293,42.3435188074588,5.505882352941176,3.5054608866601167
南楼,10,20250327,3,7,117.2175176,39.0954142,4313.0,52034,0.0137079664637373,38.0,61.0,11.0,101.0,108.0,81.0,115.0,4.0,354.0,75.0,476.0,73.0,5.0,367.0,262.0,12.0,26.855767096696965,56.7901311064928,4.745614035087719,0.6867957718667221
高庄子,78,20230328,1,9,117.3549977,39.0416062,151.0,668,0.6543642344849713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.76269644336571,22.41715701571185,5.444444444444445,12.626295209195188
复兴路,83,20230328,1,19,117.1516773,39.1546095,374.0,18794,0.3823331043782115,10.0,22.0,32.0,118.0,25.0,46.0,96.0,0.0,175.0,23.0,339.0,5.0,2.0,140.0,102.0,16.0,50.54565214936394,59.77908537525512,4.841666666666667,3.261506577852612
金狮桥,17,20250330,6,12,117.2015526,39.1499528,1506.0,27088,0.0455445130320787,30.0,34.0,11.0,54.0,114.0,71.0,117.0,2.0,317.0,61.0,418.0,31.0,10.0,253.0,154.0,8.0,38.54190027962658,101.12628609316312,5.192118226600985,2.4595314694053507
方山道,109,20240329,4,7,117.283175,39.1091083,231.0,9651,0.1870032238846576,0.0,3.0,2.0,10.0,8.0,9.0,9.0,0.0,33.0,4.0,41.0,2.0,0.0,46.0,11.0,4.0,17.549747457383155,15.44293038860624,5.741935483870968,2.975355944161784
淮河道,72,20230328,1,10,117.1857889,39.2179069,118.0,4390,0.1027550337999155,14.0,17.0,5.0,32.0,17.0,21.0,43.0,1.0,66.0,22.0,81.0,5.0,2.0,103.0,31.0,14.0,21.658922771442214,45.33247307624576,5.857142857142857,9.19616429748056
国山路,27,20230326,6,15,117.3033796,39.1532758,756.0,5838,0.5526741814517545,0.0,1.0,2.0,4.0,4.0,7.0,10.0,10.0,16.0,3.0,15.0,2.0,0.0,10.0,16.0,4.0,14.479360779114833,13.450294209431204,3.555555555555556,5.276630342814699
津湾广场,208,20230326,6,7,117.2011885,39.1303448,779.0,42049,0.3763315862149965,128.0,91.0,99.0,266.0,69.0,81.0,113.0,20.0,412.0,102.0,447.0,90.0,72.0,453.0,228.0,24.0,52.74050199136691,117.5655345713596,4.508474576271187,0.4026599873336353
职业大学,71,20250330,6,19,117.1753791,39.2301237,93.0,899,0.2615915816301693,8.0,6.0,2.0,3.0,0.0,12.0,4.0,0.0,37.0,16.0,21.0,2.0,1.0,33.0,5.0,3.0,15.219284843996167,21.42083892613304,4.906976744186046,10.54990991546994
翠阜新村,23,20230328,1,18,117.2508227,39.1431334,1104.0,17313,0.0949483585740506,13.0,19.0,5.0,35.0,23.0,27.0,48.0,12.0,124.0,30.0,223.0,8.0,2.0,107.0,88.0,9.0,18.40930082019757,45.83063212102988,5.369565217391305,2.114470534097108
万东路,98,20240330,5,13,117.2617214,39.117767,363.0,40644,0.1277737615029092,9.0,20.0,8.0,54.0,19.0,32.0,40.0,0.0,96.0,30.0,446.0,12.0,5.0,50.0,66.0,5.0,31.79825503794114,59.77908537526807,4.641666666666667,0.9440559219484844
登州南路,100,20230325,5,17,117.2988159,39.1154575,86.0,4865,0.2570191067356868,18.0,9.0,4.0,26.0,5.0,11.0,12.0,1.0,60.0,16.0,100.0,2.0,0.0,38.0,14.0,7.0,14.338512020168988,23.41347510530868,5.191489361702128,3.92017939767869
六纬路,96,20230331,4,18,117.2216526,39.1146943,262.0,36754,0.2776456322460837,30.0,66.0,18.0,216.0,49.0,90.0,192.0,3.0,283.0,95.0,251.0,59.0,15.0,385.0,211.0,19.0,25.69869801373619,75.72017480862445,4.980263157894737,0.600395614114763
复兴门,13,20250324,0,10,117.2539407,39.076218,999.0,37677,0.3120747550699198,6.0,25.0,13.0,74.0,33.0,46.0,56.0,0.0,96.0,39.0,93.0,12.0,3.0,71.0,42.0,8.0,40.95303133601612,77.214651943047,5.032258064516129,3.853257868267957
环宇道,112,20250326,2,15,117.2801797,39.0840745,108.0,12265,0.1512340438637976,0.0,6.0,3.0,12.0,3.0,9.0,11.0,0.0,19.0,3.0,33.0,0.0,1.0,19.0,3.0,3.0,16.45801706217875,16.9374075229837,4.852941176470588,4.98584276584208
天泰路,39,20250326,2,11,117.1774078,39.1672888,276.0,28021,0.403796165859347,31.0,12.0,7.0,17.0,31.0,31.0,69.0,0.0,131.0,11.0,139.0,3.0,3.0,100.0,41.0,4.0,27.47670504323532,20.92267988134513,4.738095238095238,3.5628571263801034
下瓦房,163,20250327,3,6,117.2166136,39.1043711,834.0,59393,0.2663141984773163,20.0,82.0,23.0,100.0,107.0,102.0,224.0,2.0,396.0,116.0,421.0,51.0,38.0,354.0,245.0,13.0,30.6516154065155,62.26988059923403,4.392,1.271895690220233
肿瘤医院,90,20250330,6,21,117.1776162,39.0781214,324.0,3170,0.1169462183952079,177.0,55.0,6.0,48.0,83.0,53.0,96.0,0.0,172.0,44.0,153.0,33.0,4.0,220.0,163.0,12.0,21.290024571082736,55.29565397213534,5.207207207207207,3.3492493085809474
营口道,165,20250324,0,16,117.1915049,39.1174657,6823.0,33881,0.0288848451345691,116.0,329.0,86.0,148.0,136.0,202.0,234.0,10.0,828.0,237.0,1718.0,110.0,44.0,1418.0,293.0,21.0,37.02991254553795,188.30411893208003,5.328042328042328,1.3504067293743862
胡家园,140,20230330,3,15,117.6012032,39.0398234,2.0,6357,0.6133610659913651,1.0,7.0,2.0,20.0,1.0,2.0,5.0,1.0,11.0,2.0,39.0,0.0,0.0,3.0,4.0,2.0,13.5585502675872,20.42452083655237,6.170731707317073,3.494338437484124
直沽,133,20230326,6,20,117.2276081,39.1099824,650.0,36225,0.2929568820298139,22.0,53.0,17.0,109.0,71.0,65.0,135.0,2.0,260.0,85.0,283.0,38.0,9.0,268.0,178.0,16.0,20.215088198856154,33.87481504598695,4.0588235294117645,1.2746588780889188
徐庄子,44,20250328,4,7,117.248118,39.1907159,424.0,1917,0.1675110540398835,13.0,4.0,3.0,146.0,6.0,8.0,8.0,6.0,57.0,4.0,112.0,0.0,0.0,44.0,21.0,4.0,11.629375948577746,13.948453254229925,4.892857142857143,7.399468365466436
洪湖里,6,20250330,6,21,117.1554917,39.1697729,925.0,30868,0.0584422816206652,53.0,41.0,12.0,26.0,71.0,66.0,119.0,0.0,273.0,51.0,436.0,32.0,3.0,444.0,98.0,11.0,17.348379758392934,30.387701732424883,4.868852459016393,4.382312138495212
天津宾馆,214,20240330,5,12,117.1924515,39.0844239,1021.0,38846,0.3382591422984924,37.0,31.0,8.0,40.0,27.0,35.0,63.0,0.0,110.0,17.0,115.0,24.0,2.0,108.0,94.0,11.0,18.386567829965003,35.36929218035695,5.211267605633803,1.898994497030397
梅江道,64,20230330,3,21,117.2192488,39.0684011,153.0,9433,0.1021173132520146,5.0,11.0,3.0,79.0,23.0,30.0,43.0,0.0,135.0,33.0,489.0,24.0,2.0,135.0,80.0,13.0,22.02283863697093,51.8085406585549,5.653846153846154,2.487574421352306
西康路,207,20230329,2,21,117.1816889,39.1111578,715.0,37292,0.0,51.0,86.0,29.0,161.0,143.0,149.0,228.0,0.0,574.0,223.0,421.0,100.0,6.0,486.0,348.0,13.0,17.997083444843714,65.25883486798146,4.190839694656488,2.4405221018964376
南翠屏,31,20240328,3,10,117.1523094,39.0790129,341.0,1645,0.3242058496895253,20.0,22.0,16.0,23.0,10.0,16.0,26.0,0.0,79.0,12.0,53.0,7.0,65.0,21.0,77.0,7.0,47.12071310229884,165.88696191636515,6.4324324324324325,5.396347092251259
跃进北路,101,20230328,1,21,117.3128878,39.1129289,17.0,2648,0.4947413951584483,0.0,5.0,1.0,10.0,2.0,15.0,5.0,0.0,30.0,2.0,52.0,0.0,1.0,15.0,34.0,4.0,14.339801600347258,23.91163415010856,4.4375,5.165984241399295
天塔,177,20250328,4,9,117.1702818,39.0947146,1007.0,26999,0.362334660509338,58.0,118.0,13.0,119.0,63.0,65.0,85.0,8.0,293.0,87.0,377.0,28.0,39.0,373.0,176.0,10.0,39.70225751061139,108.5986717651118,5.458715596330276,3.73073962272482
昌凌路,125,20230326,6,22,117.1771071,39.056163,130.0,771,0.0745298034548419,16.0,34.0,3.0,24.0,46.0,37.0,49.0,0.0,184.0,39.0,169.0,18.0,4.0,137.0,97.0,8.0,18.040475610428462,19.42820274697053,5.256410256410256,4.903663459843095
华苑,206,20250330,6,17,117.1222953,39.0859957,5585.0,1430,0.2217814754195108,17.0,50.0,6.0,268.0,37.0,43.0,63.0,7.0,182.0,52.0,143.0,33.0,1.0,182.0,115.0,12.0,45.28414838723335,119.55817075052649,5.945833333333334,7.416947928360577
人民医院,36,20240331,6,18,117.1429669,39.145482,654.0,27412,0.0808280928822491,16.0,41.0,11.0,52.0,78.0,56.0,120.0,2.0,220.0,39.0,405.0,18.0,12.0,256.0,148.0,12.0,31.60341619298198,48.32142734499222,5.618556701030927,3.4014726039881618
中山门,127,20250328,4,15,117.2581171,39.0998463,815.0,44251,0.1945033595531029,12.0,24.0,12.0,37.0,98.0,22.0,62.0,0.0,265.0,41.0,331.0,26.0,14.0,313.0,67.0,16.0,35.81705080275897,117.56553457137927,6.258474576271187,2.7421073606016684
大毕庄,46,20230331,4,22,117.272902,39.2020503,64.0,6691,0.3164943630349234,24.0,10.0,4.0,205.0,25.0,9.0,19.0,1.0,128.0,17.0,619.0,13.0,0.0,123.0,25.0,5.0,10.4080146670088,19.92636179175328,5.975,8.776052133808975
顺驰桥,26,20250327,3,16,117.2274761,39.1403733,516.0,20112,0.0011647784698696,31.0,38.0,8.0,55.0,47.0,60.0,93.0,1.0,175.0,27.0,195.0,12.0,3.0,102.0,102.0,11.0,24.428792218996826,63.26619868880085,4.2204724409448815,2.1807018699281224
广开四马路,28,20230327,0,23,117.1549808,39.1363741,17.0,59946,0.0663405911909164,15.0,60.0,10.0,100.0,143.0,79.0,166.0,0.0,494.0,113.0,399.0,74.0,5.0,339.0,180.0,17.0,26.476818112427274,55.79381301691426,5.75,2.1754470229461726
职业大学,71,20230326,6,22,117.1753791,39.2301237,38.0,899,0.2177227257334913,4.0,4.0,1.0,2.0,0.0,11.0,2.0,0.0,25.0,12.0,16.0,2.0,1.0,52.0,5.0,2.0,13.33196413807078,20.42452083654545,4.804878048780488,10.54990991546994
长虹公园,173,20250328,4,17,117.1430894,39.1364212,4377.0,40639,0.143455659086117,15.0,68.0,24.0,131.0,72.0,72.0,129.0,1.0,214.0,63.0,532.0,20.0,13.0,231.0,136.0,9.0,24.952409854734512,52.3066997033509,5.666666666666667,3.2002446263798072
西康路,207,20240327,2,16,117.1816889,39.1111578,1659.0,37292,0.0,68.0,83.0,32.0,90.0,143.0,150.0,221.0,1.0,526.0,175.0,514.0,77.0,6.0,496.0,352.0,14.0,19.70931163444652,65.25883486798146,4.190839694656488,2.4405221018964376
天塔,177,20250326,2,16,117.1702818,39.0947146,1107.0,26999,0.362334660509338,58.0,118.0,13.0,119.0,63.0,65.0,85.0,8.0,293.0,87.0,377.0,28.0,39.0,373.0,176.0,10.0,39.70225751061139,108.5986717651118,5.458715596330276,3.73073962272482
高庄子,78,20250328,4,7,117.3549977,39.0416062,580.0,668,0.6482075179906057,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.50967018380116,23.91163415009265,5.354166666666667,12.626295209195188
北竹林,37,20230329,2,12,117.1666038,39.1591394,143.0,63480,0.5143173181320561,13.0,5.0,8.0,13.0,7.0,12.0,70.0,0.0,60.0,14.0,60.0,0.0,4.0,45.0,45.0,8.0,48.79569178956603,89.17046901810143,4.916201117318436,2.8954777075576925
勤俭道,5,20240327,2,10,117.1471698,39.1771753,234.0,38252,0.0038207164438462,40.0,37.0,9.0,46.0,55.0,61.0,82.0,0.0,245.0,67.0,322.0,12.0,0.0,232.0,87.0,13.0,15.407934231233146,28.39506555324092,4.684210526315789,5.454973314055575
外院附中,40,20230330,3,12,117.1856492,39.1702832,90.0,32662,0.3423339870048907,4.0,14.0,7.0,24.0,20.0,26.0,37.0,0.0,85.0,18.0,152.0,4.0,0.0,109.0,33.0,7.0,23.88350094582394,30.885860777234456,4.790322580645161,3.916498799216458
成林道,89,20230329,2,19,117.2393964,39.1292223,522.0,28910,0.0881642553691513,16.0,35.0,12.0,59.0,44.0,42.0,107.0,3.0,181.0,46.0,230.0,16.0,3.0,162.0,104.0,6.0,20.464657596492312,44.336154986636,4.022471910112359,1.4379980271081216
营口道,165,20230331,4,8,117.1915049,39.1174657,12019.0,33881,0.1097443186418899,125.0,282.0,90.0,217.0,136.0,199.0,251.0,9.0,989.0,263.0,684.0,115.0,43.0,1123.0,306.0,29.0,20.5261878937261,83.19256048057504,4.221556886227545,1.3504067293743862
李楼,60,20240330,5,14,117.3109139,39.0533173,648.0,239,0.1927368848406621,0.0,3.0,3.0,35.0,16.0,7.0,19.0,0.0,42.0,13.0,43.0,14.0,0.0,27.0,17.0,4.0,13.118495391510477,25.90427032927276,5.653846153846154,9.265141762597006
梅林路,61,20230331,4,10,117.2487299,39.0439674,340.0,3397,0.1264389605440266,1.0,10.0,3.0,23.0,25.0,16.0,21.0,0.0,106.0,38.0,127.0,8.0,0.0,86.0,22.0,12.0,15.726203514100565,30.387701732420087,4.590163934426229,5.995500752550691
洪湖里,6,20230329,2,14,117.1554917,39.1697729,710.0,30868,0.0574356094734601,45.0,34.0,15.0,33.0,78.0,65.0,126.0,0.0,332.0,62.0,468.0,35.0,3.0,486.0,96.0,11.0,13.42332207448725,26.90058841886793,4.796296296296297,4.382312138495212
小白楼,9,20250328,4,7,117.2094019,39.1137191,1629.0,34244,0.1661940072706364,129.0,109.0,31.0,241.0,82.0,158.0,245.0,4.0,556.0,168.0,698.0,116.0,71.0,555.0,356.0,24.0,39.246471834541794,179.33725612579536,4.958333333333333,0.5180171832271966
六纬路,96,20230328,1,22,117.2216526,39.1146943,36.0,36754,0.2776456322460837,30.0,66.0,18.0,216.0,49.0,90.0,192.0,3.0,283.0,95.0,251.0,59.0,15.0,385.0,211.0,19.0,25.69869801373619,75.72017480862445,4.980263157894737,0.600395614114763
瑶环路,121,20240326,1,11,117.1685799,39.0536774,50.0,1527,0.1836550189606701,13.0,37.0,4.0,79.0,33.0,31.0,43.0,0.0,177.0,30.0,398.0,9.0,0.0,234.0,95.0,7.0,19.62172542203832,21.918997970930626,5.568181818181818,5.59808696329036
金狮桥,17,20240329,4,13,117.2015526,39.1499528,1017.0,27088,0.0479306642848941,38.0,38.0,11.0,63.0,111.0,69.0,117.0,1.0,335.0,64.0,434.0,33.0,10.0,273.0,169.0,8.0,29.67025476003045,50.81222256897852,4.411764705882353,2.4595314694053507
体育中心,57,20240330,5,18,117.1659902,39.0716338,728.0,2355,0.2228247119769649,197.0,154.0,21.0,117.0,61.0,58.0,51.0,0.0,330.0,61.0,364.0,19.0,2.0,354.0,105.0,6.0,21.808128604875883,47.32510925542167,5.242105263157895,4.565691308320372
大王庄,132,20250329,5,22,117.211904,39.1261601,177.0,25713,0.3381367288985597,60.0,71.0,24.0,138.0,81.0,93.0,151.0,5.0,399.0,75.0,465.0,63.0,46.0,366.0,244.0,9.0,71.22743696495777,191.2930732008182,5.541666666666667,0.1999856783789545
宜兴埠北,55,20240328,3,22,117.1990514,39.2023084,93.0,5999,0.0572391095564812,17.0,18.0,5.0,36.0,23.0,25.0,79.0,22.0,162.0,14.0,242.0,19.0,5.0,166.0,68.0,7.0,30.42834083965519,75.22201576385862,6.258278145695364,7.624737028235331
金街,93,20230325,5,14,117.1858435,39.1309071,123.0,40253,0.2408869210275484,210.0,171.0,52.0,198.0,119.0,100.0,170.0,8.0,687.0,191.0,557.0,86.0,79.0,637.0,303.0,27.0,32.987840751346845,124.5397611984638,4.744,0.6930833894738101
大王庄,132,20250325,1,23,117.211904,39.1261601,30.0,25713,0.3381367288985597,60.0,71.0,24.0,138.0,81.0,93.0,151.0,5.0,399.0,75.0,465.0,63.0,46.0,366.0,244.0,9.0,71.22743696495777,191.2930732008182,5.541666666666667,0.1999856783789545
北辰道,58,20240329,4,14,117.1673009,39.2394963,80.0,1647,0.4105340955832365,0.0,4.0,0.0,13.0,5.0,6.0,12.0,12.0,38.0,8.0,31.0,2.0,0.0,28.0,19.0,3.0,7.363646135734836,17.933725612576463,4.305555555555555,11.636974684974245
鼓楼,22,20250326,2,12,117.1747949,39.1359178,831.0,42411,0.0057859237039671,313.0,210.0,58.0,91.0,117.0,74.0,134.0,18.0,687.0,215.0,1080.0,84.0,36.0,646.0,335.0,11.0,42.75542797259112,177.84277899137965,5.563025210084033,0.4681046294247662
芥园西道,20,20240325,0,19,117.1136884,39.1410386,392.0,9787,0.2216032917140484,45.0,59.0,36.0,118.0,29.0,33.0,41.0,2.0,174.0,30.0,457.0,11.0,5.0,269.0,68.0,9.0,19.31590615076622,32.87849695638664,5.151515151515151,5.768671918680486
陈塘庄,12,20230330,3,15,117.2421866,39.0824817,70.0,27069,0.3227718487982403,50.0,45.0,12.0,137.0,47.0,49.0,59.0,0.0,264.0,82.0,283.0,17.0,4.0,250.0,85.0,8.0,23.985610367456754,48.81958638980111,4.051020408163265,2.6530075836711293
张兴庄,193,20250327,3,16,117.2090476,39.1904391,1226.0,9487,0.1416633925713597,18.0,37.0,4.0,35.0,68.0,36.0,54.0,1.0,254.0,22.0,392.0,9.0,2.0,286.0,40.0,9.0,22.14561305106917,22.41715701572099,6.466666666666667,6.615569880354802
梅江道,64,20230328,1,16,117.2192488,39.0684011,672.0,9433,0.1021173132520146,5.0,11.0,3.0,79.0,23.0,30.0,43.0,0.0,135.0,33.0,489.0,24.0,2.0,135.0,80.0,13.0,22.02283863697093,51.8085406585549,5.653846153846154,2.487574421352306
屿东城,123,20250327,3,12,117.2735609,39.1463782,744.0,16826,0.104809003463135,17.0,36.0,4.0,60.0,44.0,27.0,43.0,0.0,193.0,48.0,218.0,13.0,7.0,198.0,66.0,13.0,20.08926209838506,38.35824644913277,4.5064935064935066,2.930730845246451
金街,93,20230329,2,21,117.1858435,39.1309071,48.0,40253,0.2408869210275484,210.0,171.0,52.0,198.0,119.0,100.0,170.0,8.0,687.0,191.0,557.0,86.0,79.0,637.0,303.0,27.0,32.987840751346845,124.5397611984638,4.744,0.6930833894738101
周邓纪念馆,203,20230326,6,16,117.1571999,39.0916148,1349.0,56168,0.500093401666484,6.0,26.0,18.0,36.0,7.0,20.0,65.0,0.0,54.0,38.0,58.0,3.0,52.0,42.0,90.0,6.0,24.82791725954956,106.10787654113042,6.68075117370892,4.82918138279179
江湾二支路,120,20240325,0,22,117.2002483,39.0628535,32.0,360,0.2918888347999331,4.0,30.0,1.0,15.0,33.0,20.0,30.0,1.0,171.0,31.0,90.0,15.0,0.0,107.0,80.0,9.0,17.28539169972805,35.369292180374224,4.197183098591549,3.244166442367151
天津宾馆,214,20250327,3,12,117.1924515,39.0844239,704.0,38846,0.3055233614560092,27.0,23.0,7.0,26.0,25.0,35.0,64.0,0.0,108.0,17.0,111.0,26.0,2.0,105.0,85.0,11.0,19.868741963823155,38.35824644911951,5.2727272727272725,1.898994497030397
友谊南路,118,20240328,3,8,117.2111507,39.062777,254.0,548,0.1037632328330443,9.0,40.0,5.0,33.0,37.0,24.0,43.0,0.0,193.0,54.0,115.0,39.0,0.0,166.0,127.0,16.0,16.271314262249362,40.350882628294734,4.444444444444445,3.0609663872092128
泰达,138,20230328,1,10,117.6732302,39.0246488,14.0,4581,0.1859984871720148,27.0,27.0,1.0,99.0,14.0,45.0,37.0,0.0,131.0,36.0,400.0,9.0,1.0,99.0,80.0,12.0,25.976424177668523,45.83063212104614,4.5,0.9929669881804758
航双路,102,20230327,0,11,117.327595,39.1100571,20.0,8993,0.6306807629653165,1.0,2.0,1.0,57.0,1.0,12.0,10.0,1.0,18.0,4.0,6.0,2.0,0.0,15.0,20.0,3.0,10.973578232926124,16.439248478201023,4.181818181818182,6.474458719493775
成林道,89,20230330,3,15,117.2393964,39.1292223,266.0,28910,0.0881642553691513,16.0,35.0,12.0,59.0,44.0,42.0,107.0,3.0,181.0,46.0,230.0,16.0,3.0,162.0,104.0,6.0,20.464657596492312,44.336154986636,4.022471910112359,1.4379980271081216
华苑,206,20230327,0,16,117.1222953,39.0859957,2481.0,1430,0.2447330123837872,13.0,40.0,7.0,334.0,34.0,61.0,60.0,8.0,227.0,63.0,158.0,31.0,1.0,175.0,124.0,12.0,37.51260326495176,74.22569767428519,5.805369127516778,7.416947928360577
鼓楼,22,20240327,2,22,117.1747949,39.1359178,236.0,42411,0.0269088349212528,360.0,219.0,81.0,133.0,115.0,75.0,135.0,20.0,780.0,215.0,1075.0,73.0,36.0,691.0,358.0,12.0,22.69359031465459,66.25515295757282,4.917293233082707,0.4681046294247662
西康路,207,20240330,5,7,117.1816889,39.1111578,1059.0,37292,0.0,68.0,83.0,32.0,90.0,143.0,150.0,221.0,1.0,526.0,175.0,514.0,77.0,6.0,496.0,352.0,14.0,19.70931163444652,65.25883486798146,4.190839694656488,2.4405221018964376
鞍山西道,34,20230331,4,16,117.1430702,39.1155364,837.0,56067,0.0491867746721994,72.0,79.0,9.0,295.0,102.0,70.0,95.0,3.0,418.0,107.0,486.0,42.0,0.0,410.0,180.0,14.0,16.009835186693817,31.384019822014444,4.761904761904762,3.8831543678009193
北辰道,58,20240327,2,11,117.1673009,39.2394963,100.0,1647,0.4105340955832365,0.0,4.0,0.0,13.0,5.0,6.0,12.0,12.0,38.0,8.0,31.0,2.0,0.0,28.0,19.0,3.0,7.363646135734836,17.933725612576463,4.305555555555555,11.636974684974245
友谊南路,118,20240329,4,14,117.2111507,39.062777,107.0,548,0.1037632328330443,9.0,40.0,5.0,33.0,37.0,24.0,43.0,0.0,193.0,54.0,115.0,39.0,0.0,166.0,127.0,16.0,16.271314262249362,40.350882628294734,4.444444444444445,3.0609663872092128
万东路,98,20250325,1,6,117.2617214,39.117767,337.0,40644,0.0795701703783515,5.0,19.0,7.0,43.0,20.0,36.0,42.0,0.0,91.0,25.0,376.0,10.0,5.0,48.0,59.0,5.0,34.62940664409138,69.74226627114608,4.9071428571428575,0.9440559219484844
万山道,108,20240331,6,12,117.2813267,39.1237729,53.0,15419,0.174608445871235,13.0,15.0,0.0,22.0,39.0,31.0,35.0,0.0,124.0,11.0,139.0,3.0,0.0,126.0,54.0,8.0,15.825400131916291,25.90427032927016,5.288461538461538,2.2847548855467115
二号桥,129,20230325,5,11,117.2869559,39.0941441,84.0,4659,0.0657972302178245,6.0,45.0,11.0,58.0,28.0,33.0,67.0,0.0,144.0,36.0,255.0,12.0,0.0,175.0,24.0,9.0,12.961728336265224,27.89690650845673,4.642857142857143,4.355838679818195
双林,86,20240326,1,9,117.2857993,39.0562911,1250.0,5776,0.0841506331556551,27.0,21.0,9.0,10.0,13.0,21.0,23.0,3.0,99.0,63.0,40.0,15.0,2.0,74.0,45.0,13.0,17.16789618879964,33.874815045988825,4.705882352941177,7.322799796965061
乐园道,62,20230331,4,11,117.2109003,39.0903805,277.0,33693,0.2357059182745787,22.0,70.0,90.0,111.0,54.0,67.0,133.0,26.0,370.0,116.0,518.0,48.0,4.0,424.0,194.0,18.0,14.690915492722318,34.871133135572016,4.057142857142857,0.1927509162078586
海光寺,166,20230330,3,22,117.171224,39.1212299,402.0,61066,0.0718668416752381,159.0,100.0,12.0,234.0,192.0,124.0,156.0,1.0,611.0,205.0,492.0,108.0,5.0,613.0,257.0,14.0,14.86003292211925,37.361928359556046,4.36,1.7462439571946944
尖山路,52,20230329,2,16,117.2178576,39.0870537,507.0,53953,0.0681375449572395,30.0,60.0,35.0,119.0,69.0,50.0,102.0,15.0,242.0,117.0,555.0,19.0,3.0,276.0,181.0,13.0,15.201179366053148,36.86376931473544,4.108108108108108,0.5420907660976054
李楼,60,20240330,5,21,117.3109139,39.0533173,593.0,239,0.1927368848406621,0.0,3.0,3.0,35.0,16.0,7.0,19.0,0.0,42.0,13.0,43.0,14.0,0.0,27.0,17.0,4.0,13.118495391510477,25.90427032927276,5.653846153846154,9.265141762597006
东南角,92,20230328,1,9,117.1841761,39.1358427,1187.0,34704,0.2669954101206658,248.0,149.0,42.0,177.0,89.0,86.0,126.0,3.0,646.0,219.0,523.0,91.0,129.0,550.0,318.0,23.0,29.98852245239708,89.17046901810491,4.653631284916201,0.3506489068492953
华苑,206,20250325,1,16,117.1222953,39.0859957,3004.0,1430,0.2217814754195108,17.0,50.0,6.0,268.0,37.0,43.0,63.0,7.0,182.0,52.0,143.0,33.0,1.0,182.0,115.0,12.0,45.28414838723335,119.55817075052649,5.945833333333334,7.416947928360577
天塔,177,20230330,3,23,117.1702818,39.0947146,22.0,26999,0.3032734573007113,70.0,112.0,12.0,105.0,63.0,68.0,89.0,5.0,380.0,122.0,358.0,38.0,38.0,390.0,190.0,10.0,31.66758636431188,89.66862806293634,5.488888888888889,3.73073962272482
南翠屏,31,20230331,4,8,117.1523094,39.0790129,1246.0,1645,0.3603826616100648,16.0,21.0,10.0,30.0,17.0,19.0,27.0,0.0,93.0,17.0,59.0,11.0,64.0,25.0,73.0,6.0,43.54581182156058,159.90905337883848,6.348909657320872,5.396347092251259
